20761 -0.285606 0.441763 0.231572 0.896913 -0.0523568 0.437079 0.0420542 3
20925 -0.292491 0.443689 0.262891 0.88387 -0.050933 0.463072 0.0417629 3
21080 -0.304784 0.444867 0.283856 0.876207 -0.0513566 0.477659 0.0382715 3
21232 -0.325684 0.445121 0.311422 0.864735 -0.0512209 0.498174 0.0378498 3
21383 -0.349837 0.443533 0.334538 0.85534 -0.050943 0.514096 0.0387769 3
21537 -0.374017 0.442111 0.353246 0.847842 -0.0494626 0.526306 0.0414726 3
21683 -0.408535 0.440452 0.37452 0.840175 -0.0481685 0.538278 0.0451976 3
21827 -0.434191 0.436838 0.384887 0.840384 -0.0513666 0.537949 0.0415575 3
21979 -0.476138 0.432947 0.392376 0.845716 -0.0533386 0.529359 0.0412081 3
22126 -0.51759 0.431147 0.393805 0.849352 -0.0578578 0.523301 0.0375478 3
22283 -0.563751 0.434792 0.38591 0.860232 -0.0545293 0.506535 0.0212146 3
22431 -0.60238 0.435562 0.371715 0.873913 -0.0425857 0.48372 0.02183 3
22598 -0.65222 0.427505 0.347486 0.887601 -0.0380884 0.458118 0.029016 3
22770 -0.702179 0.423592 0.320546 0.899343 -0.0319556 0.434993 0.0306956 3
22934 -0.753413 0.423354 0.291343 0.917042 -0.00821186 0.396908 0.0378389 3
23124 -0.815584 0.409786 0.261643 0.930609 -0.0148735 0.362482 0.0485106 3
23313 -0.88761 0.401841 0.23145 0.946543 -0.0184383 0.317445 0.0542666 3
23531 -0.966372 0.402752 0.19186 0.97098 -0.0233861 0.233842 0.0443726 3
23732 -1.04247 0.406585 0.154319 0.986049 -0.0275416 0.161181 0.031135 3
23930 -1.08507 0.398798 0.109651 0.993072 -0.0421697 0.105667 0.029387 3
24118 -1.09399 0.385731 0.063371 0.996109 -0.035696 0.0685855 0.0422926 3
24324 -1.09785 0.379011 0.0352732 0.996539 -0.0216477 0.0585119 0.0549369 3
24514 -1.10132 0.368974 0.0240882 0.996905 -0.0325005 0.0495392 0.0516725 3
24722 -1.11442 0.379266 0.0153533 0.997653 -0.0301131 0.0334654 0.0516005 3
24908 -1.1303 0.381014 0.00400472 0.997902 -0.0326803 0.0192208 0.0524815 3
25108 -1.13501 0.373203 -0.012267 0.997962 -0.043156 -0.00306896 0.0468978 3
25291 -1.13993 0.369957 -0.0256252 0.99754 -0.0453513 -0.0188888 0.0500112 3
25483 -1.14703 0.370795 -0.0335627 0.997709 -0.0429578 -0.0240283 0.0464056 3
25679 -1.15846 0.370817 -0.0269258 0.998101 -0.0476012 -0.00495847 0.0387888 3
25867 -1.16446 0.378757 -0.00540799 0.998046 -0.0493132 0.0242573 0.029738 3
26058 -1.17246 0.388274 0.0335338 0.996065 -0.0474491 0.0732975 0.0152021 3
26267 -1.1897 0.396515 0.0942394 0.987484 -0.0489281 0.149923 -0.00195918 3
26467 -1.20711 0.401795 0.155251 0.975758 -0.0457899 0.214008 -0.000279641 3
26651 -1.21757 0.398188 0.207049 0.962424 -0.0508589 0.266689 0.00556492 3
26830 -1.22236 0.392643 0.253838 0.945614 -0.0620315 0.319233 0.00751626 3
27005 -1.21841 0.395077 0.293988 0.931096 -0.0680188 0.358363 0.00324191 3
27180 -1.21089 0.394887 0.330786 0.913294 -0.0751014 0.400317 -0.000976621 3
27347 -1.20131 0.394981 0.360842 0.89369 -0.0787221 0.441725 0.00036594 3
27500 -1.18429 0.393668 0.382669 0.870764 -0.0758413 0.485776 0.00627554 3
27678 -1.16035 0.386402 0.394901 0.850313 -0.0818008 0.519767 0.0108811 3
27829 -1.13955 0.379415 0.406303 0.83124 -0.0866553 0.54883 0.0177808 3
27981 -1.12424 0.375619 0.416196 0.815599 -0.0899534 0.57118 0.0214447 3
28141 -1.10752 0.373477 0.426081 0.800602 -0.0972811 0.590846 0.0217567 3
28294 -1.09621 0.373463 0.432488 0.788205 -0.10032 0.606841 0.0203308 3
28444 -1.0808 0.374393 0.440366 0.773346 -0.100025 0.625754 0.0190541 3
28590 -1.06159 0.375564 0.450139 0.756228 -0.0995051 0.646479 0.0168152 3
28731 -1.0408 0.377718 0.455718 0.739387 -0.0945818 0.666454 0.0141578 3
28870 -1.02091 0.375263 0.46038 0.723109 -0.0911859 0.68448 0.0169018 3
28998 -1.00424 0.371338 0.463548 0.709822 -0.0905562 0.698096 0.0247817 3
29116 -0.993861 0.368968 0.467947 0.702295 -0.0939194 0.705148 0.0269461 3
29242 -0.992016 0.371909 0.471732 0.696122 -0.0940802 0.711245 0.0263283 3
29364 -0.993625 0.371356 0.477041 0.691596 -0.09504 0.715478 0.027446 3
29479 -0.991706 0.371046 0.483054 0.686124 -0.0970606 0.720516 0.0258811 3
29599 -0.988338 0.370368 0.493383 0.67854 -0.0994564 0.727348 0.0256184 3
29740 -0.980461 0.372011 0.512924 0.666069 -0.0945909 0.73926 0.0299938 3
29868 -0.971327 0.370661 0.530133 0.6553 -0.0905334 0.749135 0.0343724 3
29976 -0.96121 0.369559 0.547501 0.644135 -0.0913375 0.758658 0.0344368 3
30088 -0.953099 0.371146 0.558898 0.635729 -0.0921161 0.765646 0.0339103 3
30208 -0.941386 0.374038 0.566881 0.629423 -0.0952523 0.770668 0.0287178 3
30323 -0.930745 0.377325 0.569811 0.621195 -0.0988475 0.777067 0.0226439 3
30436 -0.918131 0.380471 0.564347 0.614611 -0.094608 0.78289 0.0196345 3
30550 -0.904896 0.380738 0.555121 0.603828 -0.0906368 0.791695 0.0199004 3
30680 -0.879675 0.378283 0.535046 0.584296 -0.0862137 0.806615 0.0232071 3
30809 -0.851298 0.377304 0.520019 0.554467 -0.0802776 0.827888 0.0268979 3
30938 -0.815416 0.372258 0.503316 0.517924 -0.0752119 0.851375 0.035482 3
31070 -0.784363 0.368571 0.495015 0.48698 -0.0669736 0.869678 0.0450083 3
31202 -0.754981 0.363184 0.490232 0.457804 -0.0664706 0.884985 0.0528944 3
31326 -0.720162 0.360492 0.494336 0.428028 -0.0642871 0.899573 0.0585388 3
31479 -0.683815 0.36 0.51375 0.403485 -0.05402 0.911414 0.0600495 3
31626 -0.652715 0.361106 0.536961 0.38747 -0.0444556 0.918933 0.0587638 3
31757 -0.618362 0.362998 0.568217 0.380869 -0.0397435 0.922091 0.0557456 3
31881 -0.590162 0.366652 0.612503 0.387755 -0.0429687 0.91929 0.0520158 3
32024 -0.566229 0.37225 0.656474 0.399126 -0.053059 0.914273 0.0445998 3
32156 -0.542461 0.376583 0.694537 0.411191 -0.0553723 0.909091 0.0375409 3
32305 -0.525171 0.375329 0.72763 0.422982 -0.0533439 0.903702 0.0395458 3
32448 -0.515446 0.3667 0.754305 0.429882 -0.0479734 0.900249 0.0495136 3
32594 -0.51565 0.358815 0.780645 0.434818 -0.0376894 0.898088 0.0543155 3
32738 -0.519096 0.357959 0.799245 0.43372 -0.0225059 0.899282 0.0516911 3
32888 -0.525441 0.355646 0.81584 0.431594 -0.0150546 0.900659 0.0480883 3
33040 -0.529984 0.351022 0.83927 0.416935 -0.0131002 0.907495 0.0494705 3
33192 -0.530444 0.335411 0.85405 0.390995 -0.0238392 0.917251 0.0721491 3
33359 -0.523565 0.3246 0.865944 0.370304 -0.0307408 0.92375 0.0928213 3
33528 -0.514334 0.312693 0.882898 0.351749 -0.0359353 0.928429 0.114023 3
33697 -0.504615 0.30747 0.892178 0.343271 -0.042524 0.929913 0.124975 3
33874 -0.491892 0.30836 0.900276 0.33564 -0.0456086 0.932372 0.126284 3
34061 -0.484925 0.307249 0.889528 0.329481 -0.0541 0.934313 0.124799 3
34254 -0.477547 0.31158 0.873036 0.320916 -0.0543941 0.938449 0.115618 3
34449 -0.47117 0.306599 0.850043 0.311412 -0.0472829 0.941684 0.118397 3
34644 -0.454821 0.297013 0.816254 0.300745 -0.0402034 0.944352 0.127028 3
34836 -0.431707 0.298271 0.789485 0.29955 -0.0432732 0.945276 0.121863 3
35001 -0.396495 0.289687 0.754084 0.304658 -0.0450321 0.942625 0.128895 3
35169 -0.364721 0.282953 0.723687 0.309617 -0.0563231 0.939173 0.137543 3
35344 -0.334698 0.285052 0.687412 0.315977 -0.0634056 0.935963 0.141815 3
35514 -0.317503 0.282706 0.662327 0.315686 -0.0607955 0.935211 0.148414 3
35685 -0.312421 0.277238 0.637967 0.311274 -0.0556446 0.936018 0.154541 3
35844 -0.313272 0.26869 0.613207 0.300784 -0.0515792 0.937786 0.16561 3
36018 -0.319858 0.265826 0.585131 0.294009 -0.0523301 0.938277 0.174519 3
36175 -0.329008 0.252806 0.560001 0.29188 -0.0519488 0.935951 0.190008 3
36348 -0.337002 0.239366 0.540049 0.289978 -0.0474683 0.933865 0.203851 3
36522 -0.351464 0.231335 0.523545 0.293022 -0.0505531 0.931244 0.210634 3
36687 -0.360308 0.227839 0.511529 0.297289 -0.055269 0.92908 0.213013 3
36843 -0.371274 0.223349 0.502607 0.299654 -0.0602112 0.92715 0.216736 3
37011 -0.384 0.213509 0.490159 0.296108 -0.0633651 0.926605 0.222956 3
37170 -0.391077 0.210459 0.483395 0.290993 -0.0625767 0.928452 0.222226 3
37339 -0.391489 0.203587 0.483042 0.292063 -0.0744344 0.926334 0.225972 3
37505 -0.390473 0.199758 0.492336 0.296468 -0.0831927 0.924474 0.224795 3
37675 -0.393209 0.194073 0.502431 0.2932 -0.0868804 0.926476 0.219382 3
37849 -0.399311 0.185239 0.511502 0.28467 -0.0929313 0.930101 0.212694 3
38026 -0.411891 0.17075 0.516987 0.282899 -0.100538 0.929607 0.213755 3
38194 -0.421067 0.161565 0.51873 0.283532 -0.0948523 0.934854 0.191472 3
38367 -0.426807 0.136216 0.525985 0.278553 -0.0886441 0.937439 0.1891 3
38543 -0.426481 0.112822 0.541735 0.264396 -0.0840281 0.944045 0.178365 3
38715 -0.434898 0.0899711 0.555591 0.259566 -0.082226 0.947356 0.168469 3
38893 -0.44622 0.0615141 0.565224 0.262456 -0.090658 0.942263 0.187187 3
39065 -0.454809 0.0490936 0.566209 0.265557 -0.0977849 0.940176 0.1897 3
39233 -0.458719 0.0351567 0.57512 0.265911 -0.0996235 0.939602 0.191086 3
39411 -0.455624 0.0220865 0.582454 0.262702 -0.101276 0.939879 0.193283 3
39585 -0.446234 0.00878359 0.59275 0.252998 -0.103028 0.940734 0.200988 3
39752 -0.443236 0.00122031 0.602027 0.251454 -0.101092 0.939956 0.207445 3
39933 -0.43924 -0.00513408 0.610359 0.244301 -0.102783 0.940707 0.211715 3
40111 -0.439631 -0.00332727 0.610007 0.242581 -0.104285 0.941853 0.207829 3
40289 -0.440114 -0.00224488 0.606963 0.244507 -0.100649 0.94209 0.206283 3
40461 -0.438831 -0.00031299 0.604113 0.247651 -0.0964279 0.942299 0.203574 3
40628 -0.43935 0.000643009 0.601901 0.258856 -0.0946356 0.940649 0.198034 3
40805 -0.442665 0.0011764 0.600245 0.270799 -0.0870618 0.93841 0.19615 3
40977 -0.447764 0.000405062 0.59691 0.279717 -0.0889328 0.935737 0.195564 3
41133 -0.454437 -0.00124846 0.596704 0.284035 -0.0879727 0.934353 0.196389 3
41308 -0.455461 -0.00108257 0.595628 0.283035 -0.0859555 0.935404 0.193706 3
41471 -0.444041 -0.001792 0.593539 0.271981 -0.0850191 0.93851 0.194927 3
41641 -0.424501 0.00179315 0.59438 0.254234 -0.085579 0.943768 0.193245 3
41841 -0.401439 0.00628434 0.597561 0.230755 -0.0853162 0.950335 0.190623 3
42017 -0.375422 0.00765056 0.59589 0.20225 -0.0867707 0.95635 0.192253 3
42188 -0.348975 0.00975279 0.593654 0.175645 -0.0836765 0.961864 0.19226 3
42371 -0.325831 0.00985565 0.586415 0.150348 -0.0791074 0.965837 0.195697 3
42551 -0.301746 0.00958224 0.58002 0.123939 -0.0726392 0.969364 0.19924 3
42720 -0.281852 0.00950554 0.575915 0.0979853 -0.0691579 0.972299 0.200628 3
42898 -0.267194 0.012639 0.569913 0.0754573 -0.0668361 0.974264 0.201613 3
43068 -0.257321 0.0151499 0.56624 0.0514957 -0.0610902 0.976667 0.199343 3
43259 -0.246872 0.0212798 0.568372 0.0256671 -0.0529751 0.979794 0.19115 3
43433 -0.228354 0.03752 0.566428 -0.00603058 -0.0453546 0.983054 0.177513 3
43621 -0.212199 0.0497954 0.568659 -0.0334113 -0.044172 0.984536 0.166196 3
43794 -0.197204 0.0632551 0.571668 -0.048589 -0.0468949 0.985263 0.157154 3
43956 -0.172083 0.0742377 0.590287 -0.0649521 -0.0463861 0.98535 0.150717 3
44124 -0.150757 0.0824836 0.615754 -0.0691068 -0.0433391 0.986523 0.14184 3
44279 -0.122976 0.0899295 0.654837 -0.0704855 -0.041243 0.98737 0.135763 3
44441 -0.095523 0.103061 0.698526 -0.0695832 -0.0401982 0.988569 0.12757 3
44598 -0.066248 0.116415 0.741077 -0.072278 -0.0400973 0.989214 0.12093 3
44756 -0.0450178 0.121865 0.773667 -0.074568 -0.0355032 0.990091 0.113575 3
44920 -0.0289735 0.124346 0.807974 -0.0769918 -0.024347 0.990679 0.109705 3
45112 -0.0167699 0.123239 0.842731 -0.0841396 -0.0154667 0.990383 0.108736 3
45312 0.00188085 0.12672 0.884588 -0.110924 0.00659084 0.989175 0.0958372 3
45504 0.0234356 0.136618 0.922384 -0.130769 0.0259745 0.987498 0.0840974 3
45701 0.0481477 0.142582 0.948663 -0.150682 0.0366602 0.985016 0.0754612 3
45884 0.0859963 0.147651 0.992827 -0.150066 0.038614 0.985427 0.0701596 3
46066 0.145841 0.152849 1.04407 -0.134076 0.0396909 0.988343 0.0602124 3
46235 0.215194 0.159302 1.11206 -0.113767 0.036818 0.991259 0.0557399 3
46404 0.269211 0.173288 1.16547 -0.0951466 0.0261749 0.993611 0.0547607 3
46587 0.317693 0.187318 1.216 -0.0801751 0.0339896 0.99529 0.0425944 3
46764 0.349909 0.185361 1.26128 -0.0575013 0.0441789 0.996855 0.0319563 3
46918 0.387412 0.181237 1.31528 -0.0494156 0.0537839 0.997038 0.0241075 3
47089 0.418568 0.18422 1.37133 -0.0329558 0.0647801 0.997185 0.0184453 3
47263 0.450266 0.195769 1.41709 -0.0289765 0.0704437 0.997064 0.00782444 3
47434 0.479658 0.198768 1.46187 -0.0152671 0.0695237 0.997431 0.00803532 3
47595 0.520475 0.196247 1.50675 0.00544085 0.073312 0.997244 0.00999918 3
47777 0.563336 0.192067 1.5508 0.0476336 0.0611714 0.996801 0.019405 3
47952 0.619489 0.198247 1.59971 0.096655 0.0550037 0.993599 0.0198153 3
48122 0.656217 0.202861 1.62903 0.138995 0.0470578 0.988982 0.0195085 3
48302 0.673987 0.206751 1.65343 0.162828 0.0459623 0.985493 0.0133378 3
48458 0.680954 0.207557 1.66685 0.178407 0.0494127 0.98271 0.00326613 3
48628 0.681523 0.211055 1.67578 0.190175 0.0498635 0.980482 -0.00136065 3
48779 0.684954 0.220399 1.68009 0.184716 0.0477151 0.981565 -0.01153 3
48941 0.68523 0.223769 1.68222 0.177151 0.0428653 0.983169 -0.0126251 3
49110 0.688907 0.226009 1.68057 0.168092 0.0421957 0.98476 -0.0145771 3
49279 0.694827 0.225184 1.67789 0.157671 0.0453353 0.986281 -0.0182779 3
49440 0.703954 0.224743 1.67558 0.132381 0.0382643 0.990346 -0.0150468 3
49620 0.711335 0.219423 1.67706 0.094821 0.0281226 0.995096 0.00121106 3
49768 0.7202 0.215963 1.67095 0.0424369 0.0150734 0.998768 0.0208477 3
49937 0.727105 0.217591 1.66401 -0.00285354 0.00734041 0.999568 0.0283259 3
50086 0.739602 0.2181 1.65148 -0.0350382 -0.000665648 0.998876 0.0319091 3
50245 0.755417 0.216841 1.63671 -0.0720346 -0.00727723 0.996698 0.0367524 3
50409 0.77304 0.213857 1.61778 -0.11863 -0.00917147 0.99214 0.0387421 3
50569 0.788277 0.208689 1.59372 -0.157306 -0.0131803 0.986464 0.0443762 3
50743 0.808313 0.20919 1.55864 -0.197224 -0.0171754 0.978787 0.0527512 3
50937 0.825831 0.209352 1.52911 -0.236853 -0.0253033 0.969592 0.0561353 3
51130 0.845473 0.210222 1.49113 -0.282077 -0.0282903 0.957427 0.054449 3
51324 0.868331 0.204842 1.45365 -0.327747 -0.0239502 0.942771 0.0564918 3
51530 0.889952 0.201601 1.41211 -0.377838 -0.0260962 0.923364 0.0629041 3
51758 0.904948 0.206152 1.36138 -0.43515 -0.0321392 0.897496 0.0641276 3
51956 0.915664 0.206595 1.30815 -0.48554 -0.0336854 0.8706 0.071917 3
52171 0.92153 0.206856 1.26297 -0.518967 -0.0255718 0.851227 0.0736994 3
52391 0.934502 0.187537 1.23655 -0.529616 -0.0160523 0.844916 0.0732525 3
52596 0.977057 0.183271 1.2296 -0.516288 -0.00865524 0.853702 0.0675596 3
52784 1.03278 0.190772 1.22954 -0.460019 0.00668846 0.886697 0.0458865 3
52964 1.09757 0.203875 1.23622 -0.40854 -0.00455773 0.912199 0.0310931 3
53160 1.13824 0.205315 1.24875 -0.363406 -0.00136273 0.93157 0.0105263 3
53340 1.18045 0.195624 1.27477 -0.330019 0.00575063 0.943954 -0.00232683 3
53505 1.22685 0.190587 1.3 -0.308201 0.0180013 0.950857 -0.0236337 3
53679 1.26791 0.1915 1.32526 -0.27867 0.0235399 0.958494 -0.0554839 3
53853 1.31341 0.197886 1.35389 -0.269274 0.0283163 0.9601 -0.0699838 3
54031 1.34024 0.203796 1.37451 -0.237812 0.0328023 0.966804 -0.087519 3
54190 1.37266 0.202337 1.38087 -0.218547 0.0364417 0.970186 -0.0982242 3
54351 1.41196 0.195958 1.38195 -0.191593 0.0372225 0.975495 -0.101565 3
54517 1.45902 0.186831 1.38808 -0.161022 0.0467839 0.980828 -0.099294 3
54682 1.50683 0.191957 1.39276 -0.134389 0.0472402 0.984847 -0.0989196 3
54824 1.53955 0.195192 1.39985 -0.113751 0.0404794 0.988422 -0.0918967 3
54988 1.56793 0.195734 1.40054 -0.086688 0.0332824 0.992206 -0.0830953 3
55113 1.59684 0.192731 1.39867 -0.0700809 0.0352162 0.993647 -0.0807135 3
55275 1.61465 0.187539 1.39616 -0.0611221 0.0403021 0.994101 -0.0800243 3
