0.946978 -2.4925 -2.37767 0.000185185
0.85213 -2.45019 -2.3527 6.17284e-05
0.921624 -2.467 -2.34176 0.000151515
0.816302 -2.5118 -2.26967 1.00604e-05
0.95941 -2.55757 -2.27077 0.000454545
0.817996 -2.45447 -2.27677 1.40056e-05
0.749432 -2.34323 -2.35053 0.001
0.796757 -2.32981 -2.28147 0.000333333
0.79866 -2.31828 -2.27709 0.001
0.806139 -2.32833 -2.27605 0.000125
0.847344 -2.2732 -2.26499 0.000128205
1.09561 -2.51859 -2.51349 1.40924e-07
1.09518 -2.44037 -2.51321 1.38616e-07
1.0309 -2.51882 -2.41796 7.3046e-07
1.08065 -2.51959 -2.44164 8.53315e-08
1.03166 -2.44028 -2.41731 6.92329e-07
1.0793 -2.44082 -2.44214 9.28574e-08
1.13403 -2.52123 -2.52808 2.25805e-07
1.1333 -2.44098 -2.53119 2.6698e-07
1.12449 -2.52452 -2.46986 6.72947e-06
1.12391 -2.44141 -2.47209 9.78474e-06
1.09529 -2.35935 -2.5135 1.32862e-07
1.09546 -2.27969 -2.5144 1.24356e-07
1.03317 -2.3619 -2.41563 7.16743e-07
1.07623 -2.36043 -2.4426 9.73028e-08
1.03357 -2.28121 -2.41458 8.07233e-07
1.07044 -2.27988 -2.44293 1.0493e-07
1.13216 -2.36176 -2.53261 3.29446e-07
1.12806 -2.28235 -2.53983 5.49511e-07
1.12209 -2.36519 -2.47592 2.42718e-05
1.25658 -2.3434 -2.42281 9.61538e-05
1.02072 -2.52001 -2.35169 1.75932e-07
1.05917 -2.51883 -2.36558 1.19769e-07
1.0208 -2.44155 -2.35397 2.20653e-07
1.05759 -2.44124 -2.36275 1.19426e-07
1.00865 -2.52036 -2.27617 6.31624e-08
1.04506 -2.52312 -2.30813 9.76181e-07
1.01282 -2.44036 -2.2774 7.36963e-08
1.04399 -2.44286 -2.31104 1.51837e-06
1.15672 -2.54916 -2.37319 0.000111111
1.24825 -2.53549 -2.3719 0.000135135
1.02246 -2.35942 -2.35376 2.21161e-07
1.05562 -2.36188 -2.36383 1.43049e-07
1.02394 -2.27917 -2.35224 1.95206e-07
1.05312 -2.28152 -2.36696 1.85377e-07
1.01181 -2.36065 -2.27789 7.75711e-08
1.04356 -2.37632 -2.31117 4.48833e-06
1.0074 -2.28016 -2.27744 8.23493e-08
1.04081 -2.3081 -2.31752 0.0002
0.646218 -2.17787 -2.49472 0.000333333
0.686727 -2.22279 -2.44593 0.000333333
0.734787 -2.20474 -2.37568 0.000116279
0.868194 -2.23191 -2.24835 9.09091e-05
0.794635 -2.04163 -2.2615 0.000357143
0.81711 -2.05642 -2.24778 3.7594e-05
0.958951 -2.04251 -2.24296 0.000227273
1.09512 -2.19972 -2.51554 1.18694e-07
1.0947 -2.1203 -2.51746 1.1629e-07
1.03489 -2.20092 -2.41169 1.02838e-06
1.06662 -2.20012 -2.44242 1.02866e-07
1.03596 -2.12535 -2.4106 1.38313e-06
1.06437 -2.12121 -2.44396 1.17805e-07
1.12626 -2.20447 -2.5446 8.61178e-07
1.124 -2.12628 -2.5504 2.01613e-06
1.09674 -2.04775 -2.51703 1.79147e-07
1.11225 -1.99621 -2.50179 1.12867e-05
1.03706 -2.05756 -2.40645 5.02008e-06
1.06455 -2.04895 -2.44425 1.83271e-07
1.08616 -1.99107 -2.44147 2.49004e-06
1.12679 -2.04274 -2.5466 2.27998e-06
1.13938 -1.98886 -2.51749 4.02577e-06
1.24934 -1.9684 -2.55717 0.000625
1.14013 -1.97535 -2.45817 1.07296e-05
1.02504 -2.2003 -2.35278 1.88225e-07
1.05162 -2.20283 -2.37032 2.54013e-07
1.02745 -2.12336 -2.35365 2.51433e-07
1.04967 -2.12311 -2.37519 3.93484e-07
1.00344 -2.20175 -2.2774 9.49091e-08
1.00411 -2.12269 -2.27811 1.44534e-07
1.02984 -2.05839 -2.35539 5.63634e-07
1.04936 -2.05639 -2.37694 9.0843e-07
1.05534 -1.99333 -2.39112 2.68817e-05
1.00215 -2.0578 -2.2772 2.8777e-07
0.650366 -2.5191 -2.21644 0.000454545
0.789072 -2.44654 -2.12729 0.000166667
0.85077 -2.52775 -2.20996 7.27802e-06
0.951604 -2.51831 -2.17453 1.64204e-07
0.854333 -2.45687 -2.19076 1.55763e-05
0.951426 -2.44129 -2.17384 1.95994e-07
0.87645 -2.5168 -2.1407 4.34783e-05
0.922287 -2.51927 -2.13237 2.46754e-08
0.863859 -2.46429 -2.14708 3.16456e-05
0.920525 -2.44137 -2.13529 2.77725e-08
0.839464 -2.3836 -2.2149 4.80769e-05
0.949454 -2.35853 -2.17715 1.80806e-07
0.874559 -2.26952 -2.17639 1.19048e-05
0.945525 -2.27903 -2.17949 1.49862e-07
0.878531 -2.35985 -2.13837 2.32558e-05
0.919064 -2.36049 -2.13902 3.15028e-08
0.877241 -2.28009 -2.15072 8.10373e-06
0.91686 -2.28111 -2.14381 3.53392e-08
0.980611 -2.52025 -2.20444 5.22592e-08
0.981177 -2.44126 -2.2041 6.27305e-08
0.966793 -2.52043 -2.14663 4.1295e-07
0.96528 -2.44253 -2.15017 4.99351e-07
0.980253 -2.36145 -2.20367 7.02346e-08
0.978121 -2.2814 -2.2047 8.74416e-08
0.963409 -2.3654 -2.1538 8.4631e-07
0.961803 -2.28929 -2.15691 2.96384e-06
0.641341 -2.21441 -2.15426 0.005
0.87283 -2.22742 -2.20406 2.97619e-05
0.94382 -2.20164 -2.18181 1.54818e-07
0.878003 -2.09006 -2.17245 5.37634e-05
0.929512 -2.11696 -2.17395 1.69159e-07
0.878797 -2.19732 -2.1547 7.04225e-05
0.915197 -2.20268 -2.14845 4.66435e-08
0.878887 -2.11734 -2.15441 5.26316e-05
0.914105 -2.12423 -2.15251 8.49041e-08
0.87415 -2.05159 -2.17286 1.67785e-05
0.919546 -2.05077 -2.17098 1.68214e-07
0.878953 -2.05177 -2.15006 4.85437e-05
0.914756 -2.05062 -2.15464 1.82183e-07
0.97598 -2.20252 -2.20735 1.17162e-07
0.975346 -2.12215 -2.20862 1.80239e-07
0.961098 -2.22205 -2.1577 2.55102e-05
0.974483 -2.05531 -2.2089 3.54083e-07
0.964798 -2.03919 -2.15771 0.000125
0.057592 -1.79825 -2.55562 0.0005
0.0315124 -1.73265 -2.54575 0.000111111
0.135548 -1.74026 -2.55173 0.000119048
0.0420471 -1.64049 -2.54567 8.77193e-05
0.137476 -1.64988 -2.54957 0.000178571
0.223238 -1.74926 -2.55682 0.0025
0.174096 -1.65382 -2.54937 0.00025
0.241286 -1.66397 -2.55034 0.005
0.0423744 -1.4617 -2.49575 7.35294e-05
0.129501 -1.46916 -2.50158 7.24638e-05
0.186683 -1.46382 -2.52267 0.000263158
0.288896 -1.45727 -2.55244 0.0001
0.139801 -1.43535 -2.55555 0.000384615
0.0526915 -1.3236 -2.55767 0.000625
0.125819 -1.29709 -2.4968 0.000714286
0.144578 -1.30633 -2.44172 8.06452e-05
0.318528 -1.36257 -2.53461 0.00166667
0.205048 -1.31763 -2.50974 6.32911e-05
0.276299 -1.33718 -2.51553 3.87597e-05
0.190689 -1.31668 -2.47031 6.84932e-05
0.357489 -1.47404 -2.53947 7.57576e-05
0.442755 -1.49545 -2.52253 5.49451e-05
0.51863 -1.48921 -2.54782 5.43478e-05
0.598351 -1.47092 -2.54468 3.52113e-05
0.351162 -1.3744 -2.52015 8.19672e-05
0.444302 -1.38756 -2.55293 0.000294118
0.336239 -1.33789 -2.52821 0.000104167
0.4794 -1.28462 -2.4413 0.005
0.518894 -1.40516 -2.55409 6.75676e-05
0.565077 -1.43554 -2.53624 0.000625
0.555301 -1.2827 -2.5031 0.000625
0.60042 -1.30677 -2.49324 3.4965e-05
0.486339 -1.28899 -2.43154 0.00166667
0.627893 -1.29901 -2.43699 0.0001
0.776936 -1.7309 -2.3247 0.000172414
0.769183 -1.73524 -2.31478 0.000217391
0.705703 -1.36859 -2.49791 8.92857e-05
0.765912 -1.38154 -2.50841 1.99203e-05
0.684152 -1.35439 -2.49032 0.00016129
0.762899 -1.34855 -2.48358 0.000125
0.677643 -1.36863 -2.46886 6.84932e-05
0.778634 -1.36389 -2.47566 0.000227273
0.677669 -1.32614 -2.44563 2.10084e-05
0.741471 -1.3406 -2.4731 4.80769e-05
0.837064 -1.39074 -2.52741 1.19904e-05
0.917824 -1.40302 -2.55053 2.47525e-05
0.851977 -1.35888 -2.54373 0.00125
0.962166 -1.42224 -2.55912 0.00125
0.141042 -2.52125 -1.87699 8.19672e-05
0.148907 -2.49703 -1.81302 0.000119048
0.15549 -2.47761 -1.76734 0.000714286
0.165463 -2.49962 -1.7861 0.000178571
0.272611 -2.43808 -1.79631 4.80769e-05
0.0868575 -2.24115 -1.78753 0.000277778
0.155903 -2.47201 -1.74689 0.0003125
0.20746 -2.52147 -1.71697 0.000185185
0.180733 -2.46466 -1.70491 8.33333e-05
0.19283 -2.44449 -1.64957 6.49351e-05
0.0607587 -2.31368 -1.68435 0.000277778
0.134966 -2.24753 -1.69215 0.000102041
0.0711584 -2.32596 -1.62332 8.19672e-05
0.0816361 -2.33664 -1.60898 0.000185185
0.0604685 -2.31375 -1.67141 0.000147059
0.126391 -2.27604 -1.63243 2.36967e-05
0.375669 -2.49117 -1.91439 0.000454545
0.368071 -2.4694 -1.90251 0.000217391
0.113153 -2.18814 -1.84922 0.000147059
0.0954836 -2.22171 -1.80485 9.61538e-05
0.0833288 -2.18686 -1.60133 0.00166667
0.116195 -2.11576 -1.64917 9.61538e-05
0.0992571 -2.06234 -1.66249 9.61538e-05
0.0363742 -1.98548 -1.66137 9.61538e-05
0.191257 -2.06231 -1.69688 9.61538e-05
0.0830982 -2.33672 -1.59578 0.0003125
0.14663 -2.28155 -1.32088 1.82482e-05
0.179643 -2.29205 -1.28085 8.33333e-05
0.0789563 -2.18666 -1.5926 0.000263158
0.0814318 -2.18809 -1.58578 0.000166667
0.348266 -2.21005 -1.28324 0.000357143
0.210047 -1.82839 -1.76992 0.000113636
0.207143 -1.83411 -1.75833 0.000625
0.168206 -1.7913 -1.6427 4.80769e-05
0.222556 -1.71921 -1.60174 0.000625
0.221499 -1.70795 -1.56517 3.33333e-05
0.234457 -1.67368 -1.53452 0.000113636
0.240763 -1.67068 -1.54475 0.005
0.222168 -1.69432 -1.51937 0.001
1.30405 -2.54716 -2.377 0.000178571
1.34222 -2.54428 -2.31167 0.000238095
1.38693 -2.55336 -2.30768 0.00015625
1.57829 -2.51705 -2.26633 0.000357143
1.54383 -2.35706 -2.37714 4.80769e-05
1.61181 -2.52781 -2.27862 0.0003125
1.82337 -2.40645 -2.34163 0.0003125
1.87902 -2.43612 -2.34371 0.000121951
1.74532 -2.36559 -2.3459 0.000227273
1.78473 -2.38623 -2.34387 0.000151515
1.28421 -1.95987 -2.55128 0.0025
1.43802 -1.93839 -2.53349 0.00016129
1.44248 -1.93695 -2.52983 0.000147059
1.66386 -2.496 -2.19958 0.0005
1.70313 -2.50784 -2.20921 0.00025
1.77399 -2.51722 -2.08207 0.000555556
1.7393 -2.50496 -2.07646 0.0005
1.78405 -2.51702 -2.07743 0.000454545
1.9814 -2.48905 -2.33187 0.000357143
2.03382 -2.51677 -2.33162 0.000208333
1.94062 -2.46789 -2.33583 0.000227273
2.05788 -2.52445 -2.28359 0.000178571
2.37396 -2.08803 -2.53334 6.66667e-05
2.41086 -2.0847 -2.50694 0.000147059
2.50465 -2.15521 -2.54338 0.00166667
2.45295 -2.07287 -2.49635 7.93651e-05
2.47546 -2.07004 -2.47515 0.000333333
2.492 -2.06902 -2.43233 5e-05
2.55683 -2.13158 -2.37959 0.00025
2.527 -2.06368 -2.38749 0.00016129
2.0435 -2.5104 -2.22235 0.000454545
1.94781 -2.44649 -2.09605 0.000192308
2.04653 -2.4909 -2.02156 0.000238095
1.97687 -2.45772 -2.05663 0.00015625
2.0077 -2.47154 -2.03291 0.000555556
2.0585 -2.49235 -1.97511 0.00016129
2.05856 -2.41152 -1.96183 0.000151515
2.11165 -2.51721 -1.94402 0.000263158
2.17511 -2.54942 -1.93094 0.000416667
2.10797 -2.4426 -1.93462 0.000135135
2.03181 -2.39443 -1.97876 0.000384615
1.55389 -1.77234 -2.51968 5.37634e-05
1.51958 -1.79382 -2.44149 0.0025
1.52909 -1.79031 -2.44128 4.95049e-05
1.50803 -1.71209 -2.51926 7.8125e-05
1.53024 -1.69952 -2.53131 0.00015625
1.50576 -1.73132 -2.4384 4.7619e-05
1.49281 -1.7728 -2.35135 0.000102041
1.53507 -1.79804 -2.35297 6.0241e-05
1.49431 -1.79413 -2.27289 2.5641e-05
1.52897 -1.80511 -2.30843 0.00016129
1.48558 -1.7548 -2.37561 8.47458e-05
1.50782 -1.75848 -2.29811 0.000714286
1.87819 -1.61712 -2.25758 9.61538e-05
1.46496 -1.81044 -2.21185 4.80769e-05
1.75898 -2.00052 -1.37835 0.00125
1.72011 -1.9854 -1.37867 8.62069e-05
1.69826 -1.95342 -1.32803 9.61538e-05
1.76368 -1.99544 -1.3683 0.000147059
1.76416 -1.99416 -1.35794 0.000625
2.06272 -2.41392 -1.85243 0.00016129
2.07762 -2.40364 -1.76961 0.000714286
2.19239 -2.52509 -1.87729 6.17284e-05
2.14832 -2.46817 -1.9109 0.000333333
2.16427 -2.4783 -1.9013 0.00125
2.14996 -2.49517 -1.78175 0.000238095
2.18198 -2.53072 -1.79571 9.61538e-05
2.10604 -2.44693 -1.81249 9.61538e-05
2.04371 -2.39833 -1.86634 0.001
2.06829 -2.39609 -1.77426 0.000714286
2.04463 -2.44817 -1.62466 0.000166667
2.15151 -2.50226 -1.73337 0.0005
2.20608 -2.53483 -1.71975 5.31915e-05
2.11552 -2.44216 -1.73187 8.33333e-05
2.10508 -2.48194 -1.60567 0.000714286
2.20682 -2.53271 -1.65347 8.77193e-05
2.11566 -2.4573 -1.64241 8.92857e-05
2.17019 -2.43072 -1.61216 0.000217391
2.13337 -2.38342 -1.65501 0.000151515
2.25131 -2.53415 -1.84449 0.000625
2.27909 -2.55404 -1.80978 0.000238095
2.25999 -2.55156 -1.74375 0.000357143
2.06631 -2.50895 -1.54353 0.000178571
2.06177 -2.52249 -1.47759 8.19672e-05
2.1357 -2.50478 -1.56 0.000113636
2.22562 -2.50068 -1.54967 0.000178571
2.19992 -2.46423 -1.5851 0.0002
2.13755 -2.52273 -1.48282 0.000125
2.16774 -2.53682 -1.44688 0.00125
2.22646 -2.41025 -1.47075 0.000333333
2.18492 -2.34633 -1.53099 0.000217391
2.20564 -2.37867 -1.50033 0.000135135
2.05285 -2.53105 -1.39569 8.19672e-05
2.04939 -2.53983 -1.32745 0.000119048
2.08383 -2.55983 -1.40932 0.0025
2.1884 -2.5499 -1.43484 0.00125
2.22873 -2.34111 -1.38835 0.000128205
2.215 -2.31558 -1.41246 0.000625
2.24422 -2.52659 -1.52479 0.000833333
2.25607 -2.54412 -1.5073 0.0003125
2.24584 -2.43362 -1.45126 0.0003125
2.55275 -2.51851 -1.46081 3.7092e-06
2.55538 -2.43806 -1.45809 5.01505e-06
2.55627 -2.36835 -1.45163 1.02041e-05
2.55664 -2.28292 -1.46094 1.35135e-05
2.28269 -2.50159 -1.38276 0.000185185
2.26111 -2.46185 -1.42278 0.0002
2.30857 -2.53888 -1.3486 0.000416667
2.32267 -2.55691 -1.33305 0.00125
2.27556 -2.42618 -1.30846 0.000131579
2.5426 -2.52007 -1.39374 1.04581e-06
2.54195 -2.43721 -1.39414 9.11743e-07
2.47867 -2.54052 -1.28133 0.000333333
2.51942 -2.51857 -1.3178 6.38081e-07
2.47992 -2.47988 -1.28058 0.005
2.51916 -2.43913 -1.31805 5.28429e-07
2.24171 -2.36641 -1.36421 0.000833333
2.25008 -2.38337 -1.3479 0.00025
2.54267 -2.36106 -1.39351 7.74473e-07
2.54387 -2.28145 -1.39153 9.50751e-07
2.52165 -2.36047 -1.31839 5.18027e-07
2.52231 -2.27956 -1.3181 5.07717e-07
2.55734 -2.20243 -1.46098 1.21655e-05
2.55769 -2.13749 -1.44595 7.24638e-05
2.54559 -2.20099 -1.39391 1.21212e-06
2.54511 -2.11988 -1.39368 1.27714e-06
2.52242 -2.20008 -1.31771 5.25652e-07
2.52454 -2.12035 -1.31619 5.35217e-07
2.54675 -2.04194 -1.39218 1.30073e-06
2.54847 -1.95843 -1.38775 1.58479e-06
2.47727 -2.03711 -1.28093 0.000357143
2.52489 -2.04017 -1.3157 5.63126e-07
2.47722 -1.92745 -1.2815 0.000714286
2.52669 -1.96055 -1.31693 5.8651e-07
2.55756 -1.42817 -1.66145 0.000333333
2.5479 -1.8798 -1.38699 1.39548e-06
2.54593 -1.80235 -1.38667 1.49165e-06
2.47732 -1.91813 -1.28151 0.00166667
2.52862 -1.88033 -1.31719 5.89623e-07
2.47852 -1.80673 -1.28135 0.005
2.5293 -1.79922 -1.31686 6.09682e-07
2.54744 -1.71954 -1.38309 1.75316e-06
2.54958 -1.64245 -1.38483 1.86498e-06
2.53123 -1.72032 -1.31705 5.77501e-07
2.52925 -1.64132 -1.31588 6.6836e-07
2.55833 -1.53732 -1.44084 0.000714286
2.55733 -1.51055 -1.44151 0.000454545
2.55085 -1.39294 -1.47104 9.09091e-05
2.54826 -1.55692 -1.38626 2.01288e-06
2.54807 -1.48336 -1.38602 2.18436e-06
2.52905 -1.56061 -1.31498 7.69349e-07
2.47508 -1.48744 -1.28875 0.000102041
2.52777 -1.48373 -1.3167 9.95223e-07
2.55161 -1.41236 -1.38633 5.65611e-06
2.5446 -1.35412 -1.36793 0.000119048
2.53929 -1.40637 -1.32105 2.54194e-06
2.54708 -1.3544 -1.33823 4.5045e-05
0.0394 -1.24197 -2.51171 5.68182e-05
0.0932893 -1.26497 -2.52637 0.000714286
0.0216896 -1.23334 -2.46713 0.000166667
0.0882477 -1.2709 -2.45284 0.00125
0.311019 -1.20592 -2.41048 0.000357143
0.17353 -1.13322 -2.40241 0.0025
0.270229 -1.1797 -2.40971 9.43396e-05
0.136114 -1.09881 -2.41143 0.000125
0.161046 -1.11452 -2.41286 0.0025
0.23569 -1.2046 -2.34876 0.00166667
0.248204 -1.20865 -2.34067 0.0002
0.208279 -1.16322 -2.36565 0.00016129
0.280062 -1.15923 -2.36369 2.76243e-05
0.230145 -1.14238 -2.27938 0.000138889
0.251483 -1.14115 -2.28638 0.000208333
0.0403427 -1.07519 -2.35427 3.52113e-05
0.113072 -1.08755 -2.38044 5.20833e-05
0.132119 -1.03207 -2.33233 9.43396e-05
0.0122574 -1.09789 -2.29367 8.62069e-05
0.105364 -1.04597 -2.3047 0.000555556
0.0403319 -1.013 -2.27629 3.4965e-05
0.102548 -1.02903 -2.30787 8.47458e-05
0.206847 -1.09591 -2.33678 0.000227273
0.259545 -1.11251 -2.33646 0.0001
0.198855 -1.09953 -2.30539 0.0002
0.248979 -1.11612 -2.31716 0.00166667
0.427926 -1.21652 -2.48858 0.0002
0.416998 -1.19838 -2.48032 0.0025
0.36104 -1.2164 -2.42665 5e-05
0.429319 -1.24261 -2.43791 4.38597e-05
0.347539 -1.18785 -2.41572 0.000106383
0.427508 -1.17006 -2.42712 7.93651e-05
0.527053 -1.25636 -2.50095 4.85437e-05
0.565524 -1.27785 -2.48853 0.000714286
0.533524 -1.22382 -2.44394 5.20833e-05
0.587953 -1.25877 -2.44387 4.46429e-05
0.49763 -1.19199 -2.45208 0.000131579
0.397687 -1.20123 -2.35539 0.00125
0.435153 -1.20905 -2.37503 0.000178571
0.354782 -1.16075 -2.36271 3.7594e-05
0.414122 -1.19248 -2.37193 0.000116279
0.482221 -1.23574 -2.37933 0.0025
0.0105067 -1.04723 -2.20749 0.000238095
0.0164205 -1.03282 -2.2187 0.00016129
0.116369 -2.35486 -1.21813 9.61538e-05
0.219567 -2.26741 -1.2465 2.07469e-05
0.240509 -2.25551 -1.23111 0.000454545
0.205111 -2.26443 -1.15738 0.000217391
0.298444 -2.45853 -1.0823 3.5461e-05
0.323251 -2.56 -1.04832 0.005
0.322437 -2.45506 -1.05606 0.000333333
0.464674 -2.56 -0.990618 0.005
0.339112 -2.4508 -1.01983 3.40136e-05
0.341266 -2.20817 -1.27203 0.000131579
0.491776 -2.14076 -1.12087 0.00125
0.477613 -2.13677 -1.10342 0.000625
0.486182 -2.138 -1.11146 0.000125
0.490096 -2.18594 -1.01926 0.000294118
0.0714751 -2.56 -0.71636 0.005
0.150017 -2.51978 -0.658908 1.51378e-06
0.149965 -2.43844 -0.660319 1.61812e-06
0.210081 -2.51942 -0.73276 9.21829e-07
0.24713 -2.51774 -0.72861 7.98722e-06
0.210987 -2.43922 -0.734307 7.10328e-07
0.248122 -2.43866 -0.730699 4.29923e-06
0.208356 -2.51798 -0.698188 1.37261e-07
0.248827 -2.51033 -0.682357 2.19394e-07
0.208926 -2.44033 -0.698083 1.32986e-07
0.248421 -2.44144 -0.677762 1.69785e-07
0.148146 -2.35939 -0.662776 1.3245e-06
0.148806 -2.28466 -0.662323 1.88822e-06
0.211126 -2.36069 -0.734235 7.02741e-07
0.246645 -2.36999 -0.728549 9.07441e-06
0.213781 -2.28156 -0.731137 8.01282e-07
0.24288 -2.2885 -0.72419 2.46305e-05
0.208648 -2.35988 -0.696717 1.31797e-07
0.247341 -2.36117 -0.677654 2.04725e-07
0.208536 -2.28081 -0.695081 1.39528e-07
0.245571 -2.28201 -0.67746 2.85193e-07
0.432772 -2.51923 -0.778705 2.22222e-05
0.437157 -2.47851 -0.762012 0.0025
0.151826 -2.2033 -0.658339 2.88684e-06
0.152169 -2.12147 -0.65415 4.4287e-06
0.214195 -2.20355 -0.730823 1.1976e-06
0.243239 -2.20328 -0.72421 1.77936e-05
0.21845 -2.12411 -0.729221 1.42572e-06
0.243176 -2.11559 -0.724134 3.22581e-05
0.209492 -2.20039 -0.693829 1.40564e-07
0.245419 -2.20207 -0.683145 4.16528e-07
0.208882 -2.12038 -0.693422 1.5199e-07
0.24555 -2.1215 -0.694046 6.39223e-07
0.154895 -2.06166 -0.649085 1.74216e-05
0.222263 -2.06011 -0.724881 7.87402e-06
0.24514 -2.04016 -0.725352 5.55556e-05
0.205102 -2.05512 -0.690063 3.07806e-07
0.246031 -2.06071 -0.700371 1.96078e-06
0.175857 -1.99697 -0.649045 0.000227273
0.498451 -2.13047 -0.949191 0.000416667
0.536087 -2.10667 -0.723306 0.00015625
0.724822 -2.12245 -1.04801 0.000151515
0.717334 -2.11831 -1.03595 0.000454545
0.760317 -2.10693 -0.987266 8.33333e-05
1.1999 -2.56 -0.690592 0.005
0.754282 -2.08704 -0.83639 0.00015625
0.811781 -2.09032 -0.889553 9.61538e-05
0.729361 -2.19383 -0.764908 0.000111111
0.708279 -2.10963 -0.740502 3.7037e-05
0.958305 -2.22825 -0.793571 4.5045e-05
0.745356 -2.00562 -0.668923 0.000208333
0.744886 -1.99757 -0.666441 0.000454545
0.832469 -2.0413 -0.644891 5.61798e-05
1.13656 -2.16329 -0.827701 0.0001
1.13695 -2.1585 -0.827683 0.000227273
0.960954 -2.22763 -0.79519 0.000113636
0.131344 -2.51922 -0.601574 4.02414e-07
0.0779081 -2.46589 -0.562056 0.000625
0.131663 -2.44019 -0.600066 3.81156e-07
0.0701783 -2.51698 -0.500675 2.08333e-06
0.100239 -2.52083 -0.525591 6.08865e-07
0.0705764 -2.44007 -0.500215 2.34192e-06
0.100535 -2.43918 -0.525233 5.77234e-07
0.222754 -2.51493 -0.599469 1.93783e-07
0.246659 -2.50215 -0.634739 3.59971e-06
0.223369 -2.44018 -0.601396 1.56799e-07
0.242002 -2.43946 -0.636022 2.5025e-06
0.193232 -2.5197 -0.522806 2.35338e-07
0.193853 -2.43984 -0.523578 2.35905e-07
0.297294 -2.4123 -0.549631 0.00166667
0.131696 -2.36018 -0.597804 3.95132e-07
0.0772523 -2.28817 -0.561211 0.00125
0.134398 -2.2818 -0.59738 4.31406e-07
0.0697418 -2.35752 -0.505042 2e-06
0.101385 -2.35896 -0.526554 5.37519e-07
0.0709295 -2.28507 -0.503159 2.39464e-06
0.102131 -2.28173 -0.525846 5.38039e-07
0.223247 -2.36019 -0.601809 1.61907e-07
0.241749 -2.35954 -0.636127 2.5025e-06
0.222619 -2.27986 -0.602294 1.60917e-07
0.241328 -2.28585 -0.636506 4.20168e-06
0.194271 -2.35927 -0.523001 2.23854e-07
0.315244 -2.39458 -0.557096 0.005
0.194451 -2.27993 -0.523003 2.15973e-07
0.0525841 -2.51981 -0.439021 5.95026e-07
0.14437 -2.52001 -0.428793 6.23441e-07
0.0545791 -2.43995 -0.438431 5.69022e-07
0.144514 -2.4404 -0.427868 6.23053e-07
0.0233046 -2.52071 -0.364481 7.59532e-07
0.12348 -2.51979 -0.361947 4.95933e-07
0.0230195 -2.43943 -0.366095 7.39864e-07
0.12438 -2.44027 -0.36179 5.09528e-07
0.169346 -2.51975 -0.461319 6.45161e-07
0.169161 -2.43964 -0.460415 6.30597e-07
0.0537126 -2.36054 -0.437144 5.55062e-07
0.141789 -2.36438 -0.428724 7.88892e-07
0.0532556 -2.28218 -0.435666 5.76103e-07
0.143167 -2.28004 -0.427357 8.79507e-07
0.0229319 -2.35814 -0.365321 7.01951e-07
0.124596 -2.36046 -0.362008 5.04898e-07
0.023716 -2.28177 -0.365509 7.06015e-07
0.122501 -2.28004 -0.360276 5.1878e-07
0.170257 -2.35904 -0.457765 5.79509e-07
0.170609 -2.2799 -0.456969 5.87268e-07
0.322898 -2.51774 -0.611879 0.005
0.328492 -2.37184 -0.523996 0.00166667
0.630188 -2.4193 -0.448332 3.57143e-05
0.3537 -2.35607 -0.474842 0.005
0.631296 -2.38944 -0.455208 0.00016129
